,DATE,Conversion_3_male_Tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I
1037,2021-11-03,48.0,73.0,22.0,23.0,16800.0,422.0,620.0,29.0,17.1,0.0,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35083.0,19315.0,64.0,28884.0,18847.0,0.0,0.0,0.0,0.0,5000.0,9591.0,15954.0,7587.0,5000.0,1663.0,4000.0,5219.0,4108.0,1661.0,3000.0,712.0,0.0,0.0,54117.0,24049.0,156447.0,96105.0,0.0,0.0,20022.0,4569.0,0.0,0.0
1038,2021-11-04,31.0,79.0,30.0,23.0,16800.0,0.0,0.0,13.0,15.5,0.0,8.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26344.0,11582.0,78.0,27978.0,17970.0,0.0,0.0,0.0,0.0,6324.0,10937.0,15200.0,7473.0,5565.0,1802.0,3760.0,5428.0,3895.0,1438.0,2718.0,645.0,0.0,0.0,66558.0,27839.0,152099.0,95578.0,0.0,0.0,10131.0,2009.0,0.0,0.0
1039,2021-11-05,38.0,71.0,25.0,13.0,16800.0,0.0,0.0,20.0,15.3,0.0,9.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20434.0,9252.0,42.0,27946.0,19715.0,0.0,0.0,0.0,0.0,8413.0,13672.0,20722.0,9107.0,5800.0,1915.0,3813.0,5350.0,3883.0,1355.0,2742.0,796.0,0.0,0.0,73390.0,29185.0,149139.0,91180.0,0.0,0.0,9882.0,1993.0,0.0,0.0
1040,2021-11-06,49.0,69.0,27.0,16.0,16800.0,473.0,762.0,32.0,14.9,0.0,8.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21409.0,22919.0,41.0,27094.0,19464.0,0.0,0.0,0.0,0.0,10710.0,14796.0,25969.0,11945.0,6953.0,2104.0,4000.0,5426.0,3806.0,1375.0,3801.0,963.0,0.0,0.0,74266.0,31798.0,147708.0,89857.0,0.0,0.0,10283.0,2564.0,0.0,0.0
1041,2021-11-07,54.0,91.0,38.0,28.0,16800.0,415.0,710.0,22.0,15.7,1.0,4.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23652.0,13481.0,44.0,25121.0,19715.0,0.0,0.0,0.0,0.0,13929.0,19624.0,33390.0,16196.0,10841.0,3919.0,3988.0,6533.0,4135.0,1086.0,3967.0,902.0,0.0,0.0,84657.0,36400.0,151496.0,99201.0,0.0,0.0,10044.0,2965.0,0.0,0.0
1042,2021-11-08,34.0,74.0,31.0,32.0,16800.0,0.0,0.0,15.0,16.4,1.5,6.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35210.0,14142.0,42.0,31988.0,24301.0,0.0,0.0,0.0,0.0,11992.0,17838.0,32853.0,16146.0,8593.0,2998.0,4978.0,7345.0,7259.0,2289.0,3917.0,932.0,0.0,0.0,78153.0,32220.0,151980.0,97072.0,0.0,0.0,10166.0,2569.0,0.0,0.0
1043,2021-11-09,28.0,70.0,16.0,23.0,16800.0,0.0,0.0,24.0,16.1,47.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39442.0,12077.0,39.0,51469.0,30752.0,0.0,0.0,0.0,0.0,9000.0,13007.0,23174.0,9839.0,7000.0,2166.0,7000.0,7702.0,15630.0,4174.0,4000.0,830.0,0.0,0.0,67411.0,23207.0,150394.0,82512.0,0.0,0.0,10059.0,2729.0,0.0,0.0
1044,2021-11-10,41.0,77.0,18.0,22.0,16800.0,299.0,477.0,22.0,16.0,0.0,7.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46877.0,14474.0,45.0,51111.0,31231.0,0.0,0.0,0.0,0.0,7000.0,11460.0,14508.0,6614.0,6000.0,1888.0,6972.0,8770.0,11830.0,3131.0,4000.0,760.0,0.0,0.0,62390.0,22353.0,132193.0,76792.0,0.0,0.0,12967.0,2922.0,0.0,0.0
1045,2021-11-11,22.0,69.0,15.0,27.0,16800.0,0.0,0.0,24.0,15.4,0.0,9.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37425.0,14905.0,36.0,52303.0,33007.0,0.0,0.0,0.0,0.0,6962.0,10908.0,11916.0,5219.0,5923.0,2032.0,6963.0,10045.0,10804.0,3129.0,3952.0,790.0,0.0,0.0,59154.0,19496.0,108213.0,63529.0,0.0,0.0,12801.0,2462.0,0.0,0.0
1046,2021-11-12,21.0,82.0,25.0,27.0,16800.0,0.0,0.0,23.0,14.5,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27721.0,11943.0,839.0,50907.0,30918.0,0.0,0.0,0.0,0.0,6954.0,10916.0,5866.0,2272.0,5966.0,1743.0,6969.0,10414.0,8617.0,2456.0,3890.0,893.0,0.0,0.0,46638.0,14061.0,96334.0,55136.0,0.0,0.0,7514.0,2371.0,0.0,0.0
1047,2021-11-13,31.0,66.0,29.0,26.0,16800.0,465.0,737.0,24.0,13.1,0.0,9.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,330.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23075.0,7698.0,635.0,50610.0,27008.0,0.0,0.0,0.0,0.0,4098.0,6112.0,13914.0,6255.0,5990.0,1830.0,5906.0,8146.0,7674.0,1893.0,3970.0,756.0,0.0,0.0,50924.0,16621.0,95173.0,55338.0,0.0,0.0,6181.0,2115.0,0.0,0.0
1048,2021-11-14,60.0,73.0,26.0,31.0,16800.0,462.0,720.0,18.0,14.0,0.0,8.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29168.0,5133.0,399.0,51921.0,29895.0,0.0,0.0,0.0,0.0,6852.0,11156.0,12079.0,5654.0,5834.0,1814.0,5941.0,8918.0,5890.0,1529.0,3994.0,792.0,0.0,0.0,48016.0,18133.0,98949.0,61356.0,0.0,0.0,10059.0,2065.0,0.0,0.0
1049,2021-11-15,29.0,73.0,34.0,28.0,16800.0,0.0,0.0,8.0,14.3,0.0,9.3,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38522.0,14119.0,309.0,51864.0,27678.0,0.0,0.0,0.0,0.0,6833.0,10090.0,12101.0,5591.0,5965.0,1755.0,5998.0,8813.0,6088.0,1760.0,3835.0,659.0,0.0,0.0,48282.0,18270.0,99074.0,61191.0,0.0,0.0,12743.0,3229.0,0.0,0.0
1050,2021-11-16,30.0,88.0,18.0,26.0,16800.0,0.0,0.0,13.0,14.2,0.0,5.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37125.0,13532.0,178.0,52134.0,26915.0,0.0,0.0,0.0,0.0,6510.0,9828.0,12148.0,5478.0,5945.0,1745.0,6000.0,9790.0,6121.0,1878.0,4000.0,795.0,0.0,0.0,48196.0,17981.0,97430.0,61199.0,0.0,0.0,13012.0,3627.0,0.0,0.0
1051,2021-11-17,32.0,74.0,26.0,20.0,16800.0,304.0,539.0,26.0,13.5,0.0,8.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35946.0,8154.0,98.0,52118.0,28328.0,0.0,0.0,0.0,0.0,6913.0,10816.0,12038.0,5687.0,6000.0,1555.0,6000.0,10060.0,6032.0,1871.0,4000.0,767.0,0.0,0.0,48135.0,17278.0,93090.0,60223.0,0.0,0.0,12222.0,2093.0,0.0,0.0
1052,2021-11-18,32.0,69.0,23.0,26.0,16800.0,0.0,0.0,21.0,12.6,0.0,4.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35590.0,6787.0,99.0,51267.0,27918.0,0.0,0.0,0.0,0.0,6056.0,9555.0,10773.0,4677.0,7000.0,1751.0,4967.0,8798.0,5399.0,1547.0,3000.0,636.0,0.0,0.0,40029.0,13946.0,89927.0,57231.0,0.0,0.0,12093.0,2079.0,0.0,0.0
1053,2021-11-19,25.0,58.0,12.0,13.0,16800.0,0.0,0.0,17.0,12.5,0.0,7.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24701.0,5301.0,111.0,52696.0,27893.0,0.0,0.0,0.0,0.0,7895.0,11237.0,13863.0,6706.0,7000.0,1590.0,4740.0,8585.0,4957.0,1795.0,3000.0,654.0,0.0,0.0,34053.0,12922.0,94140.0,59918.0,0.0,0.0,5725.0,1159.0,0.0,0.0
1054,2021-11-20,41.0,64.0,22.0,26.0,16800.0,460.0,788.0,19.0,13.2,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24813.0,5447.0,98.0,54817.0,27523.0,0.0,0.0,0.0,0.0,7417.0,11205.0,14133.0,6499.0,6987.0,1862.0,5000.0,7013.0,4844.0,1501.0,3000.0,645.0,0.0,0.0,29332.0,10953.0,93741.0,62849.0,0.0,0.0,29656.0,3659.0,0.0,0.0
1055,2021-11-21,46.0,64.0,31.0,27.0,16800.0,446.0,753.0,22.0,12.5,12.5,0.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18890.0,4495.0,99.0,57304.0,30949.0,0.0,0.0,0.0,0.0,14039.0,18188.0,24200.0,10553.0,7000.0,2070.0,5000.0,6844.0,5037.0,1632.0,3000.0,676.0,0.0,0.0,30082.0,12229.0,96470.0,62266.0,0.0,0.0,30045.0,6430.0,0.0,0.0
1056,2021-11-22,40.0,74.0,21.0,26.0,16800.0,0.0,0.0,4.0,13.5,24.5,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27906.0,11535.0,75.0,54981.0,34755.0,0.0,0.0,0.0,0.0,13989.0,17030.0,24269.0,11049.0,7000.0,2067.0,5000.0,8046.0,4899.0,1481.0,3000.0,645.0,0.0,0.0,31295.0,12635.0,94768.0,63301.0,730.0,43.0,30796.0,8359.0,0.0,0.0
1057,2021-11-23,53.0,64.0,21.0,34.0,16800.0,0.0,0.0,13.0,12.5,0.0,4.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20249.0,6521.0,97.0,55324.0,30218.0,0.0,0.0,0.0,0.0,14737.0,17552.0,24169.0,11723.0,6913.0,2274.0,5000.0,6328.0,4916.0,1534.0,3000.0,649.0,0.0,0.0,40316.0,17851.0,95660.0,60516.0,15306.0,1083.0,47404.0,17275.0,0.0,0.0
1058,2021-11-24,42.0,53.0,23.0,30.0,16800.0,294.0,491.0,7.0,11.4,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20343.0,4499.0,131.0,55290.0,25851.0,0.0,0.0,0.0,0.0,15000.0,17585.0,24019.0,10394.0,7000.0,2215.0,5000.0,5799.0,4594.0,1137.0,3000.0,647.0,0.0,0.0,49670.0,18618.0,79020.0,49268.0,10638.0,662.0,37091.0,14695.0,0.0,0.0
1059,2021-11-25,23.0,64.0,33.0,30.0,16800.0,0.0,0.0,24.0,12.3,0.0,9.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23146.0,6113.0,111.0,56807.0,27277.0,0.0,0.0,0.0,0.0,12197.0,14843.0,23922.0,10313.0,7000.0,1930.0,4757.0,5034.0,3996.0,1079.0,3000.0,576.0,0.0,0.0,57436.0,19797.0,65867.0,41564.0,7112.0,612.0,39786.0,9583.0,0.0,0.0
1060,2021-11-26,26.0,61.0,12.0,15.0,16800.0,0.0,0.0,19.0,12.0,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19806.0,6951.0,70.0,82632.0,41935.0,0.0,0.0,0.0,0.0,11046.0,13319.0,23954.0,10105.0,7000.0,1882.0,5000.0,3321.0,8421.0,1781.0,3000.0,537.0,0.0,0.0,67540.0,22917.0,56249.0,34992.0,8364.0,519.0,30997.0,5758.0,0.0,0.0
1061,2021-11-27,37.0,75.0,34.0,30.0,16800.0,545.0,851.0,19.0,9.6,0.0,7.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10682.0,3698.0,85.0,83705.0,42346.0,0.0,0.0,0.0,0.0,12137.0,14844.0,23467.0,9962.0,7000.0,1759.0,4913.0,2718.0,9049.0,2243.0,3000.0,597.0,0.0,0.0,74270.0,27841.0,48832.0,30240.0,12186.0,672.0,17590.0,3986.0,0.0,0.0
1062,2021-11-28,40.0,78.0,22.0,19.0,16800.0,452.0,742.0,8.0,8.9,0.0,9.1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,91581.0,47113.0,0.0,0.0,0.0,0.0,13232.0,18416.0,24231.0,12028.0,7000.0,1909.0,5000.0,2822.0,10077.0,2663.0,3000.0,667.0,0.0,0.0,77546.0,30983.0,43011.0,28972.0,14063.0,778.0,20795.0,4012.0,0.0,0.0
1063,2021-11-29,41.0,56.0,15.0,28.0,16800.0,0.0,0.0,7.0,8.1,0.0,8.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,91165.0,47037.0,0.0,0.0,0.0,0.0,13412.0,16242.0,24302.0,11800.0,7000.0,1886.0,5000.0,2903.0,10076.0,2676.0,2982.0,606.0,0.0,0.0,77630.0,29609.0,40111.0,27664.0,7859.0,450.0,10010.0,2588.0,8715.0,678.0
1064,2021-11-30,42.0,56.0,15.0,36.0,16800.0,0.0,0.0,20.0,11.0,6.0,7.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,89281.0,47206.0,0.0,0.0,0.0,0.0,13503.0,13679.0,24116.0,11433.0,7000.0,1595.0,5000.0,3284.0,10063.0,2517.0,3000.0,541.0,0.0,0.0,79566.0,29847.0,38639.0,26835.0,5902.0,375.0,9775.0,7253.0,9717.0,759.0
1065,2021-12-01,36.0,71.0,31.0,24.0,16800.0,297.0,523.0,21.0,15.5,54.5,5.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,113465.0,68115.0,0.0,0.0,0.0,0.0,9052.0,9675.0,26166.0,12957.0,7000.0,1611.0,4787.0,5747.0,12000.0,2860.0,3000.0,555.0,0.0,0.0,80731.0,32724.0,37052.0,27214.0,7878.0,394.0,11895.0,2251.0,5851.0,735.0
1066,2021-12-02,40.0,60.0,18.0,27.0,16800.0,0.0,0.0,12.0,10.1,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11022.0,2045.0,60.0,139294.0,77364.0,0.0,0.0,0.0,0.0,15083.0,17120.0,34303.0,14137.0,6987.0,1541.0,6000.0,6161.0,15968.0,3518.0,2953.0,457.0,0.0,0.0,86632.0,31813.0,36892.0,25544.0,6541.0,414.0,6355.0,1556.0,9433.0,777.0
1067,2021-12-03,54.0,60.0,26.0,27.0,16800.0,0.0,0.0,14.0,9.7,0.0,8.9,92272.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52689.0,10668.0,60.0,174123.0,93157.0,0.0,0.0,0.0,0.0,40181.0,38027.0,60861.0,22792.0,6774.0,1646.0,5997.0,4975.0,18430.0,3883.0,2204.0,382.0,0.0,0.0,109317.0,38752.0,36797.0,25155.0,9942.0,412.0,0.0,0.0,10241.0,866.0
1068,2021-12-04,67.0,79.0,16.0,32.0,16800.0,517.0,797.0,21.0,9.9,0.0,8.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23416.0,5257.0,96.0,186144.0,99852.0,0.0,0.0,0.0,0.0,33338.0,35246.0,61559.0,24421.0,6990.0,1634.0,6856.0,5740.0,19098.0,4338.0,2994.0,539.0,0.0,0.0,116079.0,41901.0,36242.0,26209.0,11208.0,745.0,0.0,0.0,17080.0,1307.0
1069,2021-12-05,79.0,71.0,27.0,28.0,16800.0,475.0,791.0,15.0,8.6,0.0,7.1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14106.0,2283.0,79.0,223955.0,120902.0,0.0,0.0,0.0,0.0,50533.0,52155.0,79922.0,32378.0,6840.0,1496.0,6999.0,9517.0,23683.0,5808.0,2974.0,527.0,0.0,0.0,120962.0,45669.0,37174.0,29027.0,18577.0,870.0,0.0,0.0,8484.0,1403.0
1070,2021-12-06,50.0,65.0,29.0,30.0,16800.0,0.0,0.0,4.0,8.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14491.0,2649.0,260.0,226125.0,120573.0,0.0,0.0,0.0,0.0,51525.0,47710.0,80403.0,31906.0,6959.0,1519.0,7000.0,11216.0,24134.0,5478.0,2986.0,456.0,0.0,0.0,120973.0,43868.0,37197.0,27357.0,7897.0,487.0,0.0,0.0,12512.0,1072.0
1071,2021-12-07,51.0,62.0,27.0,31.0,16800.0,0.0,0.0,15.0,11.8,9.5,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747.0,2126.0,715.0,221771.0,117099.0,0.0,0.0,0.0,0.0,54310.0,50406.0,79616.0,31774.0,6958.0,1521.0,7000.0,10345.0,24373.0,5927.0,2983.0,623.0,0.0,0.0,121234.0,45195.0,37129.0,27457.0,8916.0,491.0,0.0,0.0,7345.0,889.0
1072,2021-12-08,37.0,70.0,18.0,18.0,16800.0,279.0,483.0,22.0,9.5,36.5,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,1042.0,192.0,184325.0,100251.0,0.0,0.0,0.0,0.0,51436.0,49078.0,78434.0,29799.0,6997.0,1686.0,6998.0,8738.0,24008.0,5830.0,2998.0,637.0,0.0,0.0,120416.0,44872.0,37174.0,26059.0,8657.0,510.0,0.0,0.0,8364.0,818.0
1073,2021-12-09,58.0,64.0,22.0,24.0,16800.0,0.0,0.0,26.0,10.2,0.0,7.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,202.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,4435.0,176.0,183499.0,102800.0,0.0,0.0,0.0,0.0,51862.0,47755.0,79246.0,33964.0,6971.0,2073.0,6994.0,9386.0,23995.0,5941.0,2957.0,538.0,0.0,0.0,120451.0,47470.0,36996.0,25873.0,12899.0,477.0,0.0,0.0,11310.0,996.0
1074,2021-12-10,45.0,69.0,19.0,16.0,16800.0,0.0,0.0,16.0,8.6,0.0,4.8,163272.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.0,120.0,181838.0,98220.0,0.0,0.0,0.0,0.0,49707.0,46049.0,77031.0,34091.0,6894.0,1818.0,7000.0,8255.0,23407.0,5683.0,2921.0,517.0,0.0,0.0,112010.0,43741.0,36835.0,25880.0,4378.0,266.0,0.0,0.0,22561.0,1285.0
1075,2021-12-11,109.0,70.0,31.0,28.0,16800.0,575.0,758.0,23.0,9.4,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,355.0,2.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.0,57016.0,125.0,183848.0,96641.0,0.0,0.0,0.0,0.0,58511.0,53300.0,78348.0,33411.0,7000.0,1848.0,6993.0,7917.0,24400.0,6780.0,2967.0,534.0,0.0,0.0,112896.0,44955.0,36385.0,25250.0,20271.0,620.0,0.0,0.0,15233.0,921.0
1076,2021-12-12,115.0,58.0,25.0,28.0,16800.0,495.0,712.0,13.0,11.3,0.0,6.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0,5467.0,140.0,183904.0,104838.0,0.0,0.0,0.0,0.0,57079.0,52552.0,79918.0,35946.0,6943.0,1669.0,6976.0,7279.0,24029.0,6271.0,2980.0,575.0,0.0,0.0,122297.0,46802.0,37245.0,26801.0,12855.0,792.0,0.0,0.0,1204.0,102.0
1077,2021-12-13,69.0,77.0,26.0,19.0,16800.0,0.0,0.0,9.0,9.7,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.0,12333.0,135.0,184649.0,101420.0,0.0,0.0,0.0,0.0,57248.0,51757.0,80074.0,32911.0,6976.0,1835.0,6996.0,5510.0,24051.0,6601.0,2954.0,677.0,0.0,0.0,120472.0,48601.0,37268.0,25305.0,12053.0,451.0,0.0,0.0,1011.0,44.0
1078,2021-12-14,67.0,56.0,21.0,27.0,16800.0,0.0,0.0,29.0,5.1,5.5,0.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,345.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40365.0,51335.0,95.0,183635.0,98318.0,0.0,0.0,0.0,0.0,57551.0,49719.0,79776.0,31363.0,6991.0,2010.0,6928.0,5691.0,24159.0,6434.0,3000.0,604.0,0.0,0.0,121181.0,47223.0,31700.0,23615.0,8518.0,474.0,0.0,0.0,1701.0,56.0
1079,2021-12-15,64.0,65.0,15.0,19.0,16800.0,349.0,481.0,31.0,7.6,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19770.0,26627.0,77.0,184503.0,100049.0,0.0,0.0,0.0,0.0,56783.0,46448.0,79467.0,30449.0,7000.0,1965.0,7000.0,5511.0,24205.0,5884.0,3000.0,541.0,0.0,0.0,120173.0,46055.0,27122.0,21328.0,12135.0,477.0,0.0,0.0,1145.0,66.0
1080,2021-12-16,49.0,62.0,11.0,19.0,16800.0,0.0,0.0,28.0,9.5,0.0,8.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,107224.0,58.0,183925.0,101952.0,0.0,0.0,0.0,0.0,56594.0,45338.0,79186.0,29809.0,7000.0,2059.0,7000.0,6124.0,24081.0,7419.0,3000.0,581.0,0.0,0.0,119864.0,50854.0,34166.0,25209.0,10016.0,386.0,0.0,0.0,407.0,30.0
1081,2021-12-17,45.0,58.0,12.0,18.0,16800.0,0.0,0.0,20.0,8.7,6.0,0.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56950.0,968025.0,67.0,170181.0,88916.0,0.0,0.0,0.0,0.0,44164.0,41608.0,78146.0,27653.0,6903.0,1919.0,7000.0,6514.0,24081.0,6508.0,3000.0,590.0,0.0,0.0,115307.0,44954.0,34907.0,23144.0,9489.0,456.0,0.0,0.0,1308.0,55.0
1082,2021-12-18,70.0,47.0,12.0,20.0,16800.0,640.0,842.0,32.0,4.5,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103700.0,1286940.0,76.0,154442.0,101420.0,0.0,0.0,0.0,0.0,32715.0,36231.0,76433.0,27864.0,7000.0,2088.0,7000.0,11664.0,23394.0,7830.0,3000.0,694.0,0.0,0.0,110134.0,40990.0,34895.0,23575.0,12786.0,613.0,0.0,0.0,1036.0,101.0
1083,2021-12-19,78.0,51.0,19.0,23.0,16800.0,601.0,790.0,31.0,4.3,0.0,8.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14450.0,167303.0,65.0,157889.0,102502.0,0.0,0.0,0.0,0.0,33000.0,39275.0,79343.0,33890.0,7000.0,1875.0,7000.0,11768.0,23458.0,7158.0,3000.0,666.0,0.0,0.0,113937.0,42514.0,35926.0,26194.0,18662.0,687.0,0.0,0.0,1729.0,94.0
1084,2021-12-20,60.0,74.0,16.0,11.0,16800.0,0.0,0.0,8.0,6.4,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,10671.0,60.0,158138.0,96340.0,0.0,0.0,0.0,0.0,32932.0,34515.0,80091.0,32254.0,7000.0,1763.0,7000.0,12398.0,24249.0,7130.0,3000.0,652.0,0.0,0.0,113416.0,38731.0,36106.0,25095.0,14746.0,526.0,0.0,0.0,2167.0,75.0
