,DATE,Conversion_3_female_tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Referral_P_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_29_broad_S,FB_29_broad_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_o36_similar_S,FB_o36_similar_I,FB_o36_retarg_S,FB_o36_retarg_I,FB_anotherproduct_S,FB_anotherproduct_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I,Google_youtube_S,Google_youtube_I,Google_display_S,Google_display_I
1025,2021-10-22,50.0,73.0,8.0,20.0,16800.0,0.0,0.0,26.0,11.2,9.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7991.0,46273.0,94.0,68644.0,36141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12579.0,3866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150334.0,71518.0,55190.0,31051.0,0.0,0.0,31652.0,3277.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2021-10-23,94.0,71.0,31.0,15.0,16800.0,469.0,630.0,35.0,13.6,0.0,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,394.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10188.0,63267.0,49.0,62230.0,31289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16561.0,4632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140164.0,63841.0,51812.0,30971.0,0.0,0.0,34105.0,3658.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2021-10-24,99.0,95.0,29.0,23.0,16800.0,398.0,575.0,17.0,13.4,0.0,9.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9599.0,74093.0,31.0,60522.0,32878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19113.0,5671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136728.0,63670.0,50232.0,31126.0,0.0,0.0,34230.0,6910.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-10-25,75.0,75.0,26.0,26.0,16800.0,0.0,0.0,14.0,14.0,5.5,1.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9957.0,69061.0,31.0,59456.0,33888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20126.0,6358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130627.0,60135.0,48190.0,28887.0,0.0,0.0,32309.0,5467.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2021-10-26,68.0,67.0,21.0,18.0,16800.0,0.0,0.0,27.0,15.0,30.0,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10222.0,61008.0,36.0,57071.0,31220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21978.0,5701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139429.0,62338.0,39012.0,22665.0,0.0,0.0,29937.0,4213.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,2021-10-27,101.0,73.0,18.0,26.0,16800.0,212.0,300.0,34.0,14.5,1.0,0.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11139.0,108241.0,543.0,57226.0,29753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22022.0,5437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140724.0,61278.0,38460.0,22432.0,0.0,0.0,30147.0,4696.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2021-10-28,101.0,74.0,15.0,26.0,16800.0,0.0,0.0,22.0,17.6,0.5,9.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.0,41768.0,348.0,59531.0,34952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19537.0,6033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134918.0,61711.0,38196.0,23175.0,0.0,0.0,34045.0,5201.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2021-10-29,81.0,79.0,15.0,13.0,16800.0,0.0,0.0,24.0,15.3,0.0,9.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13885.0,53625.0,171.0,58367.0,36382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19238.0,5446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128958.0,62804.0,37028.0,23520.0,0.0,0.0,21931.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2021-10-30,101.0,67.0,33.0,24.0,16800.0,474.0,647.0,23.0,14.5,0.0,9.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11171.0,4028.0,84.0,77975.0,46421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20389.0,6123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124799.0,63898.0,35612.0,22983.0,0.0,0.0,22957.0,3134.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,2021-10-31,144.0,71.0,27.0,24.0,16800.0,431.0,605.0,18.0,13.6,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8826.0,1455.0,59.0,82416.0,53376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26102.0,9251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133505.0,72957.0,35269.0,26170.0,0.0,0.0,17462.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2021-11-01,100.0,70.0,23.0,23.0,16800.0,0.0,0.0,11.0,16.8,0.0,3.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.0,3815.0,48.0,77818.0,55809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21282.0,8795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132070.0,78526.0,34324.0,28084.0,0.0,0.0,29848.0,7285.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2021-11-02,98.0,77.0,21.0,28.0,16800.0,0.0,0.0,19.0,17.7,0.0,5.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20177.0,4809.0,50.0,92760.0,58031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25309.0,7213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137782.0,76740.0,38605.0,27250.0,0.0,0.0,33047.0,14702.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2021-11-03,125.0,73.0,22.0,23.0,16800.0,422.0,620.0,29.0,17.1,0.0,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20022.0,4569.0,64.0,93431.0,61133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24268.0,7597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120063.0,69329.0,38748.0,27375.0,0.0,0.0,35083.0,19315.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,2021-11-04,93.0,79.0,30.0,23.0,16800.0,0.0,0.0,13.0,15.5,0.0,8.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10131.0,2009.0,78.0,96277.0,64918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20941.0,6066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131998.0,73532.0,34881.0,24594.0,0.0,0.0,26344.0,11582.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2021-11-05,107.0,71.0,25.0,13.0,16800.0,0.0,0.0,20.0,15.3,0.0,9.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9882.0,1993.0,42.0,97793.0,62750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19658.0,5513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146709.0,81095.0,31688.0,22917.0,0.0,0.0,20434.0,9252.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,2021-11-06,118.0,69.0,27.0,16.0,16800.0,473.0,762.0,32.0,14.9,0.0,8.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10283.0,2564.0,41.0,94091.0,58492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21103.0,5803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156599.0,87871.0,32514.0,25562.0,0.0,0.0,21409.0,22919.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2021-11-07,146.0,91.0,38.0,28.0,16800.0,415.0,710.0,22.0,15.7,1.0,4.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,2965.0,44.0,101059.0,67455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17509.0,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180028.0,104375.0,32928.0,26611.0,0.0,0.0,23652.0,13481.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2021-11-08,80.0,74.0,31.0,32.0,16800.0,0.0,0.0,15.0,16.4,1.5,6.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10166.0,2569.0,42.0,102229.0,67478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16889.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179733.0,104069.0,32862.0,24974.0,0.0,0.0,35210.0,14142.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2021-11-09,82.0,70.0,16.0,23.0,16800.0,0.0,0.0,24.0,16.1,47.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10059.0,2729.0,39.0,92430.0,54650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25917.0,6513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184684.0,91677.0,32047.0,21349.0,0.0,0.0,39442.0,12077.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2021-11-10,82.0,77.0,18.0,22.0,16800.0,299.0,477.0,22.0,16.0,0.0,7.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12967.0,2922.0,45.0,79363.0,49456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20894.0,5502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163811.0,86207.0,31936.0,21834.0,0.0,0.0,46877.0,14474.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,2021-11-11,73.0,69.0,15.0,27.0,16800.0,0.0,0.0,24.0,15.4,0.0,9.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12801.0,2462.0,36.0,60941.0,37165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15411.0,4458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157977.0,84626.0,31861.0,21906.0,0.0,0.0,37425.0,14905.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2021-11-12,73.0,82.0,25.0,27.0,16800.0,0.0,0.0,23.0,14.5,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,138.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7514.0,2371.0,839.0,48669.0,28959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15885.0,4766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135807.0,73673.0,31780.0,21411.0,0.0,0.0,27721.0,11943.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,2021-11-13,92.0,66.0,29.0,26.0,16800.0,465.0,737.0,24.0,13.1,0.0,9.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,330.0,69.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181.0,2115.0,635.0,49350.0,29222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14178.0,3918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143086.0,68621.0,31645.0,22198.0,0.0,0.0,23075.0,7698.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,2021-11-14,100.0,73.0,26.0,31.0,16800.0,462.0,720.0,18.0,14.0,0.0,8.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,226.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10059.0,2065.0,399.0,50129.0,31525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16437.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140527.0,77891.0,32383.0,24794.0,0.0,0.0,29168.0,5133.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2021-11-15,89.0,73.0,34.0,28.0,16800.0,0.0,0.0,8.0,14.3,0.0,9.3,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,177.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12743.0,3229.0,309.0,57002.0,35807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12551.0,3976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140966.0,74616.0,29521.0,21408.0,0.0,0.0,38522.0,14119.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2021-11-16,91.0,88.0,18.0,26.0,16800.0,0.0,0.0,13.0,14.2,0.0,5.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,89.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13012.0,3627.0,178.0,60200.0,36870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9297.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141054.0,74410.0,27933.0,21394.0,0.0,0.0,37125.0,13532.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2021-11-17,105.0,74.0,26.0,20.0,16800.0,304.0,539.0,26.0,13.5,0.0,8.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,138.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12222.0,2093.0,98.0,59233.0,36690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7903.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141236.0,76362.0,25954.0,21067.0,0.0,0.0,35946.0,8154.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2021-11-18,119.0,69.0,23.0,26.0,16800.0,0.0,0.0,21.0,12.6,0.0,4.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,231.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12093.0,2079.0,99.0,55803.0,33200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128491.0,68828.0,29258.0,22421.0,0.0,0.0,35590.0,6787.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2021-11-19,75.0,58.0,12.0,13.0,16800.0,0.0,0.0,17.0,12.5,0.0,7.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.0,1159.0,111.0,57839.0,34627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128204.0,71382.0,32891.0,24288.0,0.0,0.0,24701.0,5301.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2021-11-20,91.0,64.0,22.0,26.0,16800.0,460.0,788.0,19.0,13.2,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,231.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29656.0,3659.0,98.0,55660.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125530.0,67201.0,34350.0,25775.0,0.0,0.0,24813.0,5447.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2021-11-21,103.0,64.0,31.0,27.0,16800.0,446.0,753.0,22.0,12.5,12.5,0.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30045.0,6430.0,99.0,56160.0,35679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145662.0,83141.0,35223.0,25057.0,0.0,0.0,18890.0,4495.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,2021-11-22,81.0,74.0,21.0,26.0,16800.0,0.0,0.0,4.0,13.5,24.5,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31526.0,8402.0,75.0,58096.0,37195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144433.0,87708.0,33418.0,25131.0,0.0,0.0,27906.0,11535.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2021-11-23,101.0,64.0,21.0,34.0,16800.0,0.0,0.0,13.0,12.5,0.0,4.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62710.0,18358.0,97.0,58647.0,35034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154375.0,88129.0,34343.0,24578.0,0.0,0.0,20249.0,6521.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,2021-11-24,73.0,53.0,23.0,30.0,16800.0,294.0,491.0,7.0,11.4,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47729.0,15357.0,131.0,46343.0,27794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163573.0,82246.0,30263.0,20714.0,0.0,0.0,20343.0,4499.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2021-11-25,46.0,64.0,33.0,30.0,16800.0,0.0,0.0,24.0,12.3,0.0,9.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46898.0,10195.0,111.0,36176.0,21198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169115.0,80849.0,28606.0,20043.0,0.0,0.0,23146.0,6113.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2021-11-26,62.0,61.0,12.0,15.0,16800.0,0.0,0.0,19.0,12.0,0.0,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39361.0,6277.0,70.0,32549.0,18439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208593.0,95797.0,23700.0,16553.0,0.0,0.0,19806.0,6951.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2021-11-27,73.0,75.0,34.0,30.0,16800.0,545.0,851.0,19.0,9.6,0.0,7.2,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,148.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29776.0,4658.0,85.0,25436.0,13941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217541.0,102310.0,23396.0,16299.0,0.0,0.0,10682.0,3698.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,2021-11-28,79.0,78.0,22.0,19.0,16800.0,452.0,742.0,8.0,8.9,0.0,9.1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34858.0,4790.0,107.0,19000.0,11029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231667.0,116601.0,24011.0,17943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2021-11-29,53.0,56.0,15.0,28.0,16800.0,0.0,0.0,7.0,8.1,0.0,8.4,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,246.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26584.0,3716.0,85.0,19110.0,11785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231567.0,112759.0,21001.0,15879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2021-11-30,49.0,56.0,15.0,36.0,16800.0,0.0,0.0,20.0,11.0,6.0,7.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25394.0,8387.0,76.0,19102.0,11141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231529.0,110102.0,19537.0,15694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2021-12-01,74.0,71.0,31.0,24.0,16800.0,297.0,523.0,21.0,15.5,54.5,5.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,98.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25624.0,3380.0,85.0,19114.0,11707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256201.0,134244.0,17938.0,15507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
